asset_id,timestamp,operating_mode,vibration_mm,temperature_f,pressure_psi,flow_rate,rpm,motor_current,oil_quality_index,ambient_temp,ambient_humidity
PUMP-010,2024-02-05 16:00:00,normal,2.24,176.22,153.06,506.98,1808.52,43.72,94.68,86.44,57.27
PUMP-010,2024-02-05 17:00:00,normal,1.81,177.67,151.35,485.95,1789.55,42.95,95.41,68.38,64.96
PUMP-010,2024-02-05 18:00:00,normal,2.04,176.63,144.01,502.49,1788.52,42.66,95.32,98.83,47.91
PUMP-010,2024-02-05 19:00:00,normal,2.06,172.16,153.73,509.8,1817.17,44.76,93.86,79.24,62.83
PUMP-010,2024-02-05 20:00:00,normal,2.44,175.32,136.72,494.62,1772.96,45.17,95.87,77.79,49.11
PUMP-010,2024-02-05 21:00:00,normal,2.16,170.88,157.01,530.11,1783.79,45.12,97.15,94.68,75.47
PUMP-010,2024-02-05 22:00:00,normal,2.25,172.86,146.02,493.88,1827.44,43.27,97.41,91.55,49.46
PUMP-010,2024-02-05 23:00:00,normal,2.22,179.08,146.88,535.34,1794.48,42.2,93.65,88.43,41.82
PUMP-010,2024-02-06 00:00:00,normal,2.34,179.72,146.07,515.68,1775.97,46.05,95.13,76.7,62.11
PUMP-010,2024-02-06 01:00:00,normal,2.02,172.85,151.37,515.01,1770.3,47.74,94.03,84.5,63.72
PUMP-010,2024-02-06 02:00:00,normal,2.02,169.73,144.5,535.63,1816.57,44.28,93.07,95.76,57.57
PUMP-010,2024-02-06 03:00:00,normal,1.87,174.37,145.28,516.1,1783.08,44.77,94.3,69.55,49.69
PUMP-010,2024-02-06 04:00:00,normal,1.74,167.6,147.13,511.18,1776.05,41.63,96.73,95.24,46.57
PUMP-010,2024-02-06 05:00:00,normal,2.2,184.87,152.58,490.38,1792.07,42.9,93.6,88.51,74.44
PUMP-010,2024-02-06 06:00:00,normal,1.94,175.52,156.27,497.2,1805.81,47.78,95.39,78.37,53.26
PUMP-010,2024-02-06 07:00:00,normal,2.48,170.54,147.06,490.75,1806.7,44.95,96.73,102.61,43.01
PUMP-010,2024-02-06 08:00:00,normal,2.02,174.77,144.31,492.03,1806.34,44.65,95.05,75.02,43.99
PUMP-010,2024-02-06 09:00:00,normal,2.21,177.25,150.96,523.2,1804.92,46.89,94.55,77.45,59.83
PUMP-010,2024-02-06 10:00:00,normal,2.37,168.98,154.88,490.71,1815.1,49.56,96.87,78.36,58.89
PUMP-010,2024-02-06 11:00:00,normal,2.5,172.84,142.67,507.52,1783.8,47.77,93.64,70.41,43.08
PUMP-010,2024-02-06 12:00:00,normal,2.53,176.29,150.13,519.37,1823.14,43.45,95.8,90.07,48.53
PUMP-010,2024-02-06 13:00:00,normal,2.62,176.98,156.6,510.74,1846.42,46.24,94.99,78.62,60.46
PUMP-010,2024-02-06 14:00:00,normal,2.38,173.74,148.1,512.27,1797.16,45.48,94.87,77.99,65.03
PUMP-010,2024-02-06 15:00:00,normal,2.37,168.16,150.08,479.88,1805.51,45.49,94.89,82.28,62.76
PUMP-010,2024-02-06 16:00:00,normal,2.29,167.49,149.33,508.99,1806.74,44.85,96.09,86.35,53.29
PUMP-010,2024-02-06 17:00:00,normal,2.22,168.3,147.35,511.26,1821.7,44.94,95.68,84.43,56.33
PUMP-010,2024-02-06 18:00:00,normal,2.65,182.99,159.04,510.06,1797.01,45.58,95.19,80.62,57.38
PUMP-010,2024-02-06 19:00:00,normal,2.25,176.35,150.05,494.77,1774.23,47.03,95.25,95.13,53.15
PUMP-010,2024-02-06 20:00:00,normal,1.71,176.22,151.15,486.91,1786.05,44.13,96.68,80.89,60.5
PUMP-010,2024-02-06 21:00:00,normal,2.26,170.73,141.2,481.61,1789.39,43.09,94.72,83.98,57.29
PUMP-010,2024-02-06 22:00:00,normal,2.24,175.67,147.23,482.83,1789.02,44.93,93.16,94.9,67.93
PUMP-010,2024-02-06 23:00:00,normal,2.3,182.16,151.31,512.43,1808.82,42.93,97.56,79.62,53.68
PUMP-010,2024-02-07 00:00:00,normal,2.26,177.72,146.17,462.46,1807.55,43.66,95.26,77.44,43.54
PUMP-010,2024-02-07 01:00:00,normal,2.54,179.44,152.79,500.97,1800.89,43.44,95.48,81.95,48.32
PUMP-010,2024-02-07 02:00:00,normal,2.37,180.38,145.85,490.76,1766.93,40.52,95.81,87.08,56.74
PUMP-010,2024-02-07 03:00:00,normal,2.15,166.21,148.59,510.52,1802.71,46.29,96.63,92.1,43.14
PUMP-010,2024-02-07 04:00:00,normal,2.39,172.18,154.24,519.09,1808.98,46.7,93.05,84.84,55.53
PUMP-010,2024-02-07 05:00:00,normal,1.95,180.54,147.82,502.1,1816.46,45.19,96.18,68.17,59.43
PUMP-010,2024-02-07 06:00:00,normal,1.95,172.86,152.55,494.42,1766.64,46.55,94.85,83.59,54.89
PUMP-010,2024-02-07 07:00:00,normal,2.54,175.09,150.75,489.71,1839.85,43.41,94.43,91.35,42.0
PUMP-010,2024-02-07 08:00:00,normal,2.11,164.72,144.87,490.56,1778.03,41.14,97.63,89.05,52.49
PUMP-010,2024-02-07 09:00:00,normal,1.93,169.42,144.04,502.94,1818.91,48.11,95.98,78.8,63.36
PUMP-010,2024-02-07 10:00:00,normal,2.08,175.17,154.24,494.95,1805.39,44.6,94.51,76.39,50.44
PUMP-010,2024-02-07 11:00:00,normal,2.48,186.54,150.93,493.72,1829.97,45.44,94.52,85.6,58.23
PUMP-010,2024-02-07 12:00:00,normal,2.71,173.76,145.35,524.24,1758.5,43.6,95.76,82.47,49.32
PUMP-010,2024-02-07 13:00:00,normal,2.16,176.17,146.98,495.36,1778.1,41.86,95.47,80.93,51.84
PUMP-010,2024-02-07 14:00:00,normal,2.29,175.29,144.12,489.75,1811.24,42.1,93.42,107.47,58.28
PUMP-010,2024-02-07 15:00:00,normal,1.83,180.12,140.72,492.94,1803.75,45.65,93.4,89.12,46.85
PUMP-010,2024-02-07 16:00:00,normal,2.31,170.26,149.69,527.95,1792.16,46.73,95.52,73.43,70.42
PUMP-010,2024-02-07 17:00:00,normal,2.24,174.67,147.49,491.68,1784.4,43.24,95.3,94.13,60.28
PUMP-010,2024-02-07 18:00:00,normal,2.53,170.19,144.31,489.07,1810.6,47.64,96.92,88.24,48.85
PUMP-010,2024-02-07 19:00:00,normal,2.23,170.58,139.69,467.6,1763.68,41.63,97.67,92.78,46.83
PUMP-010,2024-02-07 20:00:00,normal,2.14,184.32,149.86,509.68,1846.53,40.62,94.92,81.6,65.09
PUMP-010,2024-02-07 21:00:00,normal,2.04,167.29,152.03,518.78,1817.99,45.66,93.0,89.46,77.35
PUMP-010,2024-02-07 22:00:00,normal,2.36,181.25,146.75,501.04,1790.05,44.66,97.38,88.85,50.84
PUMP-010,2024-02-07 23:00:00,normal,2.73,165.66,150.7,499.89,1809.29,46.24,91.45,82.1,25.48
PUMP-010,2024-02-08 00:00:00,normal,2.02,165.8,149.06,495.62,1797.31,45.71,91.7,81.87,53.08
PUMP-010,2024-02-08 01:00:00,normal,2.1,167.82,149.09,491.23,1778.25,40.01,94.99,86.84,65.21
PUMP-010,2024-02-08 02:00:00,normal,1.67,158.91,149.45,509.8,1794.33,47.43,93.77,94.64,48.24
PUMP-010,2024-02-08 03:00:00,normal,2.23,172.11,149.77,490.04,1817.65,45.99,95.08,83.2,59.97
PUMP-010,2024-02-08 04:00:00,normal,2.27,184.24,149.44,482.67,1801.0,45.19,94.61,102.99,44.32
PUMP-010,2024-02-08 05:00:00,normal,2.7,176.47,149.74,507.18,1789.49,48.29,94.73,89.6,66.49
PUMP-010,2024-02-08 06:00:00,normal,2.36,170.45,149.16,501.82,1821.48,43.41,95.89,98.71,52.48
PUMP-010,2024-02-08 07:00:00,degrading,2.32,173.75,145.45,505.54,1806.3,44.8,92.53,86.29,47.93
PUMP-010,2024-02-08 08:00:00,degrading,2.42,173.6,150.35,501.91,1814.51,44.42,93.73,91.19,36.44
PUMP-010,2024-02-08 09:00:00,degrading,2.36,180.72,144.92,475.69,1814.53,45.57,94.31,83.82,61.85
PUMP-010,2024-02-08 10:00:00,degrading,2.5,175.91,146.75,515.25,1772.72,44.78,97.44,78.08,54.97
PUMP-010,2024-02-08 11:00:00,degrading,2.24,173.38,143.97,511.3,1806.6,42.9,96.5,84.66,58.93
PUMP-010,2024-02-08 12:00:00,degrading,2.06,179.29,148.21,483.21,1817.13,46.6,95.32,93.49,56.38
PUMP-010,2024-02-08 13:00:00,degrading,2.21,166.83,150.66,502.45,1805.45,46.56,95.19,84.67,56.1
PUMP-010,2024-02-08 14:00:00,degrading,1.66,174.01,150.98,488.82,1796.32,45.45,95.09,91.11,41.19
PUMP-010,2024-02-08 15:00:00,degrading,2.53,175.69,148.39,465.07,1835.37,44.65,96.6,92.47,61.13
PUMP-010,2024-02-08 16:00:00,degrading,2.31,175.93,157.14,504.27,1819.2,46.0,92.17,78.76,73.23
PUMP-010,2024-02-08 17:00:00,degrading,2.6,174.96,149.01,526.22,1793.58,45.58,95.6,81.12,51.8
PUMP-010,2024-02-08 18:00:00,degrading,2.23,172.6,146.68,494.43,1776.09,46.51,94.2,97.05,48.64
PUMP-010,2024-02-08 19:00:00,degrading,2.52,172.45,146.18,514.24,1782.05,43.06,95.4,92.03,69.55
PUMP-010,2024-02-08 20:00:00,degrading,2.23,162.53,151.42,512.39,1793.83,42.06,94.73,84.26,44.58
PUMP-010,2024-02-08 21:00:00,degrading,2.31,171.31,148.69,514.42,1799.09,46.95,94.16,93.66,63.29
PUMP-010,2024-02-08 22:00:00,degrading,2.23,171.75,145.38,494.39,1774.79,46.63,94.38,97.96,68.77
PUMP-010,2024-02-08 23:00:00,degrading,2.27,183.54,145.04,512.47,1774.86,45.43,94.33,78.28,68.0
PUMP-010,2024-02-09 00:00:00,degrading,2.11,180.92,146.31,503.66,1831.38,46.29,93.26,83.41,42.05
PUMP-010,2024-02-09 01:00:00,degrading,2.83,177.03,145.38,507.61,1785.46,43.43,94.05,82.57,57.94
PUMP-010,2024-02-09 02:00:00,degrading,2.39,168.03,148.18,476.03,1821.22,44.13,92.03,86.01,52.74
PUMP-010,2024-02-09 03:00:00,degrading,2.84,176.31,145.24,494.24,1807.05,46.35,93.27,97.17,44.48
PUMP-010,2024-02-09 04:00:00,degrading,2.35,173.37,148.65,506.41,1798.54,43.98,93.72,98.15,58.78
PUMP-010,2024-02-09 05:00:00,degrading,2.25,172.1,151.81,507.53,1820.75,44.01,93.71,94.22,64.69
PUMP-010,2024-02-09 06:00:00,degrading,2.34,162.96,140.91,480.37,1794.17,39.4,94.45,99.92,61.28
PUMP-010,2024-02-09 07:00:00,degrading,2.41,176.51,145.15,543.6,1785.98,44.76,92.72,72.82,83.6
PUMP-010,2024-02-09 08:00:00,degrading,2.7,172.13,141.48,507.0,1829.67,44.64,93.14,80.84,79.27
PUMP-010,2024-02-09 09:00:00,degrading,2.1,180.06,149.33,504.62,1786.26,46.27,94.72,87.37,59.51
PUMP-010,2024-02-09 10:00:00,degrading,2.86,184.73,150.42,504.71,1804.17,45.68,95.83,95.27,58.13
PUMP-010,2024-02-09 11:00:00,degrading,1.96,189.6,151.74,498.53,1795.79,45.03,95.34,87.0,57.73
PUMP-010,2024-02-09 12:00:00,degrading,1.89,174.65,147.44,498.58,1783.63,45.28,93.57,90.57,70.97
PUMP-010,2024-02-09 13:00:00,degrading,2.51,174.67,147.48,485.76,1790.7,44.34,93.11,81.38,42.71
PUMP-010,2024-02-09 14:00:00,degrading,2.25,183.7,148.99,518.64,1823.44,47.12,93.08,91.99,61.16
PUMP-010,2024-02-09 15:00:00,degrading,2.19,170.81,150.5,502.06,1744.24,46.35,92.93,89.91,39.12
PUMP-010,2024-02-09 16:00:00,degrading,2.12,183.92,140.03,524.57,1809.32,43.63,94.54,72.98,62.38
PUMP-010,2024-02-09 17:00:00,degrading,2.5,176.85,149.32,491.07,1780.49,46.4,92.66,75.28,61.29
PUMP-010,2024-02-09 18:00:00,degrading,2.12,173.99,140.83,530.68,1807.52,48.11,94.48,91.97,75.57
PUMP-010,2024-02-09 19:00:00,degrading,2.33,178.44,145.39,501.33,1842.09,45.54,93.57,81.62,63.23
PUMP-010,2024-02-09 20:00:00,degrading,2.26,174.98,147.05,522.68,1776.39,47.6,94.26,94.07,66.82
PUMP-010,2024-02-09 21:00:00,degrading,2.03,184.56,149.94,501.32,1805.89,48.2,91.89,105.05,73.58
PUMP-010,2024-02-09 22:00:00,degrading,2.53,185.39,147.48,488.79,1789.52,43.21,92.89,99.3,65.75
PUMP-010,2024-02-09 23:00:00,degrading,1.72,174.49,148.17,505.11,1798.54,47.19,92.03,95.87,58.22
PUMP-010,2024-02-10 00:00:00,degrading,2.3,176.79,145.91,501.07,1797.57,45.09,96.48,108.7,47.45
PUMP-010,2024-02-10 01:00:00,degrading,2.84,175.36,142.74,520.69,1789.62,46.32,92.83,94.58,54.08
PUMP-010,2024-02-10 02:00:00,degrading,2.28,178.78,140.66,515.57,1746.45,44.78,91.48,88.41,78.74
PUMP-010,2024-02-10 03:00:00,degrading,2.65,184.67,147.62,512.59,1796.66,46.06,91.83,86.24,56.59
PUMP-010,2024-02-10 04:00:00,degrading,1.94,173.86,142.53,536.92,1784.68,44.48,92.21,93.35,55.87
PUMP-010,2024-02-10 05:00:00,degrading,2.35,174.83,148.39,505.53,1798.25,44.9,93.78,84.75,72.58
PUMP-010,2024-02-10 06:00:00,degrading,2.15,180.23,146.01,499.15,1809.44,44.02,93.07,101.69,58.44
PUMP-010,2024-02-10 07:00:00,degrading,1.93,178.82,145.67,488.6,1794.45,47.13,94.45,94.97,38.73
PUMP-010,2024-02-10 08:00:00,degrading,2.58,181.27,144.32,492.66,1781.28,48.54,93.86,102.22,44.34
PUMP-010,2024-02-10 09:00:00,degrading,2.32,185.19,144.88,504.79,1750.68,44.17,94.79,98.21,54.71
PUMP-010,2024-02-10 10:00:00,degrading,2.4,181.39,142.13,513.7,1768.49,49.89,91.59,89.95,70.9
PUMP-010,2024-02-10 11:00:00,degrading,2.0,168.54,153.53,517.36,1799.57,45.14,91.23,96.51,67.94
PUMP-010,2024-02-10 12:00:00,degrading,2.2,181.77,151.2,506.91,1791.03,46.18,93.53,90.8,57.04
PUMP-010,2024-02-10 13:00:00,degrading,2.55,176.06,146.92,530.04,1803.67,44.96,95.09,81.71,62.96
PUMP-010,2024-02-10 14:00:00,degrading,2.08,182.47,138.9,501.2,1794.23,48.29,93.78,93.18,66.24
PUMP-010,2024-02-10 15:00:00,degrading,2.04,185.05,146.51,522.03,1789.95,46.94,92.68,98.99,41.88
PUMP-010,2024-02-10 16:00:00,degrading,2.81,181.94,145.37,467.84,1777.36,46.95,92.57,98.56,43.97
PUMP-010,2024-02-10 17:00:00,degrading,1.95,162.43,146.9,506.6,1788.14,45.04,89.85,103.65,63.37
PUMP-010,2024-02-10 18:00:00,degrading,2.43,177.78,150.18,517.47,1779.89,47.08,93.16,84.35,62.12
PUMP-010,2024-02-10 19:00:00,degrading,2.77,179.23,143.02,547.6,1785.36,47.9,90.36,94.83,70.93
PUMP-010,2024-02-10 20:00:00,degrading,2.35,174.23,142.76,525.32,1759.93,46.24,95.93,76.94,40.77
PUMP-010,2024-02-10 21:00:00,degrading,2.16,184.96,148.71,482.12,1811.4,47.24,94.15,94.6,67.13
PUMP-010,2024-02-10 22:00:00,degrading,2.17,181.68,149.18,526.21,1776.77,46.55,95.16,95.75,53.5
PUMP-010,2024-02-10 23:00:00,degrading,2.69,182.53,145.23,523.88,1736.94,48.4,91.48,81.64,66.46
PUMP-010,2024-02-11 00:00:00,degrading,2.54,183.2,150.01,526.83,1761.85,43.7,90.81,78.99,52.16
PUMP-010,2024-02-11 01:00:00,degrading,2.32,174.78,136.61,530.95,1775.45,45.59,93.88,95.9,74.7
PUMP-010,2024-02-11 02:00:00,degrading,2.72,179.85,146.06,512.54,1800.74,45.27,93.26,85.87,73.56
PUMP-010,2024-02-11 03:00:00,degrading,2.36,192.99,145.39,513.83,1792.77,47.12,93.29,88.5,59.52
PUMP-010,2024-02-11 04:00:00,degrading,2.37,174.5,149.45,487.99,1792.66,43.18,93.84,90.36,45.61
PUMP-010,2024-02-11 05:00:00,degrading,2.41,176.98,139.91,522.48,1730.41,43.94,93.63,87.95,75.71
PUMP-010,2024-02-11 06:00:00,degrading,2.54,178.59,148.58,506.57,1788.07,50.67,92.59,95.25,66.89
PUMP-010,2024-02-11 07:00:00,degrading,2.04,177.59,141.6,503.49,1792.78,46.09,92.3,99.33,86.3
PUMP-010,2024-02-11 08:00:00,degrading,2.92,181.02,143.32,500.47,1743.39,43.89,90.89,82.44,68.43
PUMP-010,2024-02-11 09:00:00,degrading,2.51,170.14,140.77,491.63,1763.79,47.54,90.97,92.35,79.11
PUMP-010,2024-02-11 10:00:00,degrading,2.55,182.51,138.47,512.38,1809.17,50.54,92.82,114.8,69.62
PUMP-010,2024-02-11 11:00:00,degrading,2.39,188.84,146.72,539.54,1781.53,47.63,91.84,99.24,43.2
PUMP-010,2024-02-11 12:00:00,degrading,2.9,182.79,141.99,513.9,1787.44,46.56,92.67,99.97,57.26
PUMP-010,2024-02-11 13:00:00,degrading,2.66,188.12,140.25,506.21,1757.14,47.73,94.44,90.06,53.14
PUMP-010,2024-02-11 14:00:00,degrading,2.63,184.58,140.12,516.71,1811.05,48.45,92.88,97.56,47.3
PUMP-010,2024-02-11 15:00:00,degrading,2.22,177.03,142.96,517.76,1781.97,46.51,91.39,103.82,68.35
PUMP-010,2024-02-11 16:00:00,degrading,2.63,169.09,145.01,527.64,1799.76,46.75,90.25,99.14,67.78
PUMP-010,2024-02-11 17:00:00,degrading,2.15,181.32,149.68,512.52,1762.75,47.96,91.09,96.99,55.51
PUMP-010,2024-02-11 18:00:00,degrading,2.66,183.3,135.6,500.16,1763.75,47.59,90.12,91.45,69.96
PUMP-010,2024-02-11 19:00:00,degrading,2.5,182.45,142.69,511.86,1784.81,42.05,90.75,90.91,53.47
PUMP-010,2024-02-11 20:00:00,degrading,2.48,196.53,144.59,523.87,1802.77,48.81,88.87,90.47,76.53
PUMP-010,2024-02-11 21:00:00,degrading,2.14,186.73,141.55,500.44,1786.11,49.31,89.86,80.7,84.08
PUMP-010,2024-02-11 22:00:00,degrading,2.35,173.66,148.35,504.59,1762.97,47.38,91.76,101.56,84.82
PUMP-010,2024-02-11 23:00:00,degrading,2.38,180.21,142.06,543.02,1757.7,49.17,89.49,107.36,69.66
PUMP-010,2024-02-12 00:00:00,degrading,2.84,185.57,142.74,519.89,1773.55,46.5,90.04,89.37,61.42
PUMP-010,2024-02-12 01:00:00,degrading,2.66,190.23,138.72,531.3,1778.14,47.2,92.78,90.85,63.4
PUMP-010,2024-02-12 02:00:00,degrading,2.2,179.0,144.87,490.54,1774.98,46.76,92.1,90.66,63.93
PUMP-010,2024-02-12 03:00:00,degrading,2.77,177.49,142.3,524.61,1759.03,47.61,90.44,99.83,85.02
PUMP-010,2024-02-12 04:00:00,degrading,2.53,172.91,147.26,507.71,1754.09,45.39,94.73,81.97,75.5
PUMP-010,2024-02-12 05:00:00,degrading,2.49,187.28,139.58,514.47,1772.49,49.27,91.66,100.88,56.08
PUMP-010,2024-02-12 06:00:00,degrading,2.35,185.83,143.58,505.15,1748.41,49.44,89.9,82.65,82.74
PUMP-010,2024-02-12 07:00:00,degrading,2.54,180.05,144.23,511.3,1784.25,50.81,94.0,97.75,63.15
PUMP-010,2024-02-12 08:00:00,degrading,2.47,178.23,145.1,525.15,1781.51,48.56,92.26,113.66,70.69
PUMP-010,2024-02-12 09:00:00,degrading,2.84,181.67,144.28,540.22,1793.46,47.44,95.24,99.34,80.12
PUMP-010,2024-02-12 10:00:00,degrading,2.36,175.07,149.84,526.66,1809.41,47.96,93.11,105.83,68.94
PUMP-010,2024-02-12 11:00:00,degrading,2.52,178.16,130.96,528.88,1763.08,48.91,92.07,91.84,63.33
PUMP-010,2024-02-12 12:00:00,degrading,2.36,172.05,142.13,513.43,1743.24,47.74,89.8,96.09,63.75
PUMP-010,2024-02-12 13:00:00,degrading,2.35,177.32,139.35,510.49,1760.3,50.14,93.52,100.81,60.13
PUMP-010,2024-02-12 14:00:00,degrading,2.21,184.58,137.19,545.04,1765.38,49.91,87.78,88.58,61.88
PUMP-010,2024-02-12 15:00:00,degrading,2.28,193.85,144.36,527.7,1791.25,43.54,87.6,94.54,67.03
PUMP-010,2024-02-12 16:00:00,degrading,2.77,180.0,145.34,531.85,1761.23,47.64,94.32,89.01,68.7
PUMP-010,2024-02-12 17:00:00,degrading,2.42,187.62,150.53,535.16,1789.28,47.35,88.95,96.7,76.67
PUMP-010,2024-02-12 18:00:00,degrading,2.74,178.83,146.33,531.7,1759.86,44.99,88.87,84.81,69.65
PUMP-010,2024-02-12 19:00:00,degrading,2.96,182.9,137.96,520.75,1775.84,49.54,88.7,87.41,65.87
PUMP-010,2024-02-12 20:00:00,degrading,2.89,185.99,135.1,519.87,1759.88,48.17,89.47,92.88,75.62
PUMP-010,2024-02-12 21:00:00,degrading,2.43,189.32,142.92,509.27,1726.38,47.34,91.78,102.56,71.26
PUMP-010,2024-02-12 22:00:00,degrading,2.13,183.43,142.69,509.33,1742.11,47.41,90.62,104.49,81.66
PUMP-010,2024-02-12 23:00:00,degrading,2.53,186.36,141.79,526.96,1742.49,48.9,90.56,104.87,77.85
PUMP-010,2024-02-13 00:00:00,degrading,2.33,182.02,141.23,500.56,1758.67,48.41,89.77,96.42,47.72
PUMP-010,2024-02-13 01:00:00,degrading,2.45,188.72,141.26,536.63,1797.83,51.17,91.63,94.57,71.5
PUMP-010,2024-02-13 02:00:00,degrading,3.09,193.43,138.64,538.73,1771.8,51.66,89.65,90.17,79.55
PUMP-010,2024-02-13 03:00:00,degrading,2.13,188.85,143.67,527.33,1756.91,45.36,93.37,101.98,69.63
PUMP-010,2024-02-13 04:00:00,degrading,2.63,182.59,138.9,530.47,1775.29,48.21,89.11,89.01,75.69
PUMP-010,2024-02-13 05:00:00,degrading,2.54,185.2,145.18,507.51,1800.08,47.36,93.37,110.29,59.76
PUMP-010,2024-02-13 06:00:00,degrading,2.72,186.3,142.75,544.51,1717.3,48.81,90.62,96.88,76.41
PUMP-010,2024-02-13 07:00:00,degrading,2.12,184.88,137.13,520.67,1768.49,46.98,92.92,87.33,85.3
PUMP-010,2024-02-13 08:00:00,degrading,2.48,179.15,138.01,539.61,1740.87,51.59,92.49,97.68,62.25
PUMP-010,2024-02-13 09:00:00,degrading,2.5,179.1,134.21,537.78,1793.19,51.17,89.44,95.23,74.77
PUMP-010,2024-02-13 10:00:00,degrading,2.85,180.78,147.58,502.35,1773.13,49.52,90.11,88.14,63.58
PUMP-010,2024-02-13 11:00:00,degrading,2.68,187.94,136.06,528.39,1736.27,47.37,89.17,112.63,74.07
PUMP-010,2024-02-13 12:00:00,degrading,2.53,187.82,137.99,535.45,1765.29,46.75,89.48,101.82,55.83
PUMP-010,2024-02-13 13:00:00,degrading,2.26,185.35,141.88,526.38,1765.68,50.93,91.74,91.36,66.83
PUMP-010,2024-02-13 14:00:00,degrading,3.21,173.53,149.22,520.79,1789.19,46.18,87.78,90.41,80.33
PUMP-010,2024-02-13 15:00:00,degrading,2.53,203.46,141.35,511.04,1776.54,49.07,89.89,103.39,68.0
PUMP-010,2024-02-13 16:00:00,degrading,2.41,181.43,139.06,507.9,1768.73,48.33,87.91,107.37,72.45
PUMP-010,2024-02-13 17:00:00,degrading,2.54,180.6,142.68,532.49,1765.36,46.79,90.03,106.1,84.41
PUMP-010,2024-02-13 18:00:00,degrading,2.65,200.99,137.24,526.04,1784.23,48.57,89.8,104.9,76.15
PUMP-010,2024-02-13 19:00:00,degrading,2.69,192.72,133.02,558.88,1783.96,47.75,89.83,101.52,79.6
PUMP-010,2024-02-13 20:00:00,degrading,2.42,188.04,152.12,516.57,1750.05,48.44,88.42,111.79,61.29
PUMP-010,2024-02-13 21:00:00,degrading,2.35,171.69,139.89,538.76,1774.61,46.2,90.53,107.21,71.29
PUMP-010,2024-02-13 22:00:00,degrading,2.37,174.23,139.36,517.53,1745.11,45.42,90.49,101.31,69.93
PUMP-010,2024-02-13 23:00:00,degrading,2.3,184.93,143.73,527.93,1782.77,50.97,91.08,102.41,76.12
PUMP-010,2024-02-14 00:00:00,degrading,2.63,176.49,134.29,508.84,1775.22,48.97,89.1,87.66,74.61
PUMP-010,2024-02-14 01:00:00,degrading,2.57,188.04,141.9,554.89,1751.98,47.98,91.18,95.57,73.15
PUMP-010,2024-02-14 02:00:00,degrading,2.58,187.66,135.72,500.67,1767.86,50.37,88.58,89.64,77.69
PUMP-010,2024-02-14 03:00:00,degrading,2.85,184.63,140.96,536.2,1752.53,48.85,87.34,101.84,88.83
PUMP-010,2024-02-14 04:00:00,degrading,2.61,180.05,137.57,541.68,1721.32,46.31,89.75,85.83,65.21
PUMP-010,2024-02-14 05:00:00,degrading,2.02,180.72,140.65,540.96,1788.1,45.56,89.18,110.17,74.4
PUMP-010,2024-02-14 06:00:00,degrading,2.54,185.4,134.33,554.2,1732.07,48.37,88.04,120.62,67.49
PUMP-010,2024-02-14 07:00:00,degrading,2.78,192.04,136.26,531.26,1731.75,49.5,89.37,99.65,99.69
PUMP-010,2024-02-14 08:00:00,degrading,2.72,189.3,139.98,539.58,1767.65,48.61,87.13,96.18,53.7
PUMP-010,2024-02-14 09:00:00,critical,1.91,177.71,142.72,497.12,1796.56,44.42,96.27,92.59,51.88
PUMP-010,2024-02-14 10:00:00,critical,1.96,177.54,154.04,489.15,1789.65,47.04,93.51,78.4,60.37
PUMP-010,2024-02-14 11:00:00,critical,2.54,181.62,146.86,514.03,1779.24,45.36,93.86,100.45,63.9
PUMP-010,2024-02-14 12:00:00,critical,2.74,177.17,141.3,540.26,1803.06,47.14,93.77,95.88,61.93
PUMP-010,2024-02-14 13:00:00,critical,2.46,183.39,143.5,506.91,1792.8,44.13,92.22,96.81,71.41
PUMP-010,2024-02-14 14:00:00,critical,2.46,182.29,140.18,525.65,1750.19,50.56,93.47,91.39,78.48
PUMP-010,2024-02-14 15:00:00,critical,2.45,183.59,144.87,501.12,1805.03,47.46,93.57,104.22,61.1
PUMP-010,2024-02-14 16:00:00,critical,2.48,184.24,153.4,528.59,1771.79,46.98,90.05,84.73,47.2
PUMP-010,2024-02-14 17:00:00,critical,2.83,184.1,142.14,540.1,1755.8,43.98,92.98,102.31,71.05
PUMP-010,2024-02-14 18:00:00,critical,2.34,179.94,145.39,517.28,1779.05,48.21,92.55,97.9,86.83
PUMP-010,2024-02-14 19:00:00,critical,2.82,184.68,149.65,500.8,1800.56,48.96,92.18,101.22,76.75
PUMP-010,2024-02-14 20:00:00,critical,2.23,188.88,146.08,548.44,1721.75,48.39,87.73,100.07,80.37
PUMP-010,2024-02-14 21:00:00,critical,2.96,183.01,140.81,495.77,1738.32,50.13,87.86,107.66,73.3
PUMP-010,2024-02-14 22:00:00,critical,2.51,188.7,139.91,542.93,1761.04,50.01,88.45,99.22,62.22
PUMP-010,2024-02-14 23:00:00,critical,2.6,187.94,140.61,560.64,1754.56,47.98,86.84,115.34,69.24
PUMP-010,2024-02-15 00:00:00,critical,3.21,197.16,133.27,524.73,1771.22,52.36,89.42,98.18,69.15
PUMP-010,2024-02-15 01:00:00,critical,2.48,188.18,132.93,530.18,1752.72,50.25,84.66,109.31,81.89
PUMP-010,2024-02-15 02:00:00,critical,3.18,189.71,133.0,552.4,1714.09,51.33,86.85,112.05,91.88
PUMP-010,2024-02-15 03:00:00,critical,2.91,200.65,136.61,550.3,1714.06,54.0,86.92,110.84,88.68
PUMP-010,2024-02-15 04:00:00,critical,3.27,199.97,133.99,545.41,1718.18,49.5,86.13,103.48,72.51
